CODEMP;CLASIFICACIÓN;GRUPO;CODCON;NOMCON;CATCON;CATRET;INDSAL;INDCOS;INDMOR;IND001;IND002;IND003;ESTCON;CODMON;CODSIS;CODPRO;CODTRN;GRUSER
12345;;Medicina Prepagada;01PLAP;Plan Plata con POS;4659;8699;C;C;N;D;;C;A;0;16;5;2;0
12345;;Medicina Prepagada;01PLAT;Plan Plata;4649;8699;C;C;N;D;;C;A;0;16;5;1;0
12345;;Medicina Prepagada;01PLFE;Med.Prepagada Programa Oro Plus;5030;8840;C;C;N;D;;C;A;0;16;18;200;0
12345;;Medicina Prepagada;01PLPR;Medicina Prepagada Programa Oro Plus;5006;8840;C;C;N;D;;C;A;0;16;18;176;0
12345;;Medicina Prepagada;01PLUP;Cobro Salud cuota plus;4958;8842;C;C;N;D;;C;A;0;16;18;127;0
12345;;Medicina Prepagada;01PLUS;Medicina Prepagada Programa Oro Plus;4811;8811;C;C;N;D;;C;A;0;16;18;55;0
12345;;Medicina Prepagada;01SAOJ;Cobro Salud;4979;8840;C;C;N;D;;C;A;0;16;18;148;0
12345;;Medicina Prepagada;01SAOR;Plan Salud Oral;4619;8699;C;C;N;D;;C;A;0;16;3;3;0
12345;;Medicina Prepagada;01SAOZ;Cobro Salud;4908;8840;C;C;N;D;;C;A;0;16;18;77;0
12345;;Medicina Prepagada;01SAO1;Plan Salud Oral Otros Programas;4609;8699;C;C;N;D;;C;A;0;16;3;2;0
12345;;Medicina Prepagada;01SAO2;Plan Salud Oral Oro;4599;8699;C;C;N;D;;C;A;0;16;3;1;0
12345;;Medicina Prepagada;01SAPR;Med.Prepagada Programa Salud Oral co;4985;8840;C;C;N;D;;C;A;0;16;18;154;0
12345;;Medicina Prepagada;01SATC;Salud SAOR;4848;8840;C;C;N;D;;C;A;0;16;18;48;0
12345;;Medicina Prepagada;01SAT1;Salud SAOR;4850;8840;C;C;N;D;;C;A;0;16;18;50;0
12345;;Medicina Prepagada;01SAT2;Salud SAOR;4852;8852;C;C;N;D;;C;A;0;16;18;52;0
12345;;Medicina Prepagada;01SIFE;Med.Prepagada Programa Plata Joven;5012;8840;C;C;N;D;;C;A;0;16;18;182;0
12345;;Medicina Prepagada;01SILV;Medicina Prepagada Programa Plata Joven;4810;8810;C;C;N;D;;C;A;0;16;18;54;0
12345;;Medicina Prepagada;01SIPR;Med.Prepagada Programa Plata Joven;5021;8840;C;C;N;D;;C;A;0;16;18;191;0
12345;;Medicina Prepagada;01SOEB;Cobro Salud;4961;8840;C;C;N;D;;C;A;0;16;18;130;0
12345;;Medicina Prepagada;01SOEL;Cobro Salud;4918;8840;C;C;N;D;;C;A;0;16;18;87;0
12345;;Medicina Prepagada;01SOE1;Cobro Salud;4919;8840;C;C;N;D;;C;A;0;16;18;88;0
12345;;Medicina Prepagada;01SOE2;Cobro Salud;4920;8840;C;C;N;D;;C;A;0;16;18;89;0
12345;;Medicina Prepagada;01SOMA;Plan Salud Oral Dental Elite;4610;8699;C;C;N;D;;C;A;0;16;3;4;0
12345;;Medicina Prepagada;01SOPR;Medicina Prep Programa Dental Oro Plus;4988;8840;C;C;N;D;;C;A;0;16;18;157;0
12345;;Medicina Prepagada;01SOX1;Med.Prepagada Programa Dental Elite;5003;8840;C;C;N;D;;C;A;0;16;18;173;0
12345;;Medicina Prepagada;01TRAD;Plan Tradicional;4509;8509;C;C;N;D;;C;A;0;16;1;1;0
12345;;Medicina Prepagada;01TRAE;Med Prepagada Prog. Tradicional Especial;4812;8812;C;C;N;D;;C;A;0;16;18;56;0
12345;;Medicina Prepagada;01TRAP;Plan Tradicional con POS;4521;8699;C;C;N;D;;C;A;0;16;1;2;0
12345;;Medicina Prepagada;02ADOR;Plan Anos Dorados Oro;4581;8699;C;C;N;D;;C;A;0;16;2;8;0
12345;;Medicina Prepagada;02CLAS;Plan Clasico;4631;8699;C;C;N;D;;C;A;0;16;4;3;0
12345;;Medicina Prepagada;02ORO;Plan Oro;4671;8699;C;C;N;D;;C;A;0;16;6;5;0
12345;;Medicina Prepagada;02TRAD;Franquicia Programa Tradicional;4508;8699;C;C;N;D;;C;A;0;16;1;3;0
12345;;Medicina Prepagada;21;Hospit cirugia;2390;7609;C;;I;D;;C;A;0;24;2;141;0
12345;;Medicina Prepagada;22;Franquicia HCMC;2392;7607;C;;I;D;;C;A;0;24;2;142;0
12345;;Medicina Prepagada;32;Servicio de Salud 10;2396;7603;S;;I;D;;C;A;0;24;2;153;0
12345;;Medicina Prepagada;07CEM;Coomeva Emergencias Medicas;4721;8699;C;C;N;D;;C;A;0;16;8;3;0
12345;;Medicina Prepagada;07CEMC;Vehiculo Protegido Coomeva Emergencias M;4752;4752;C;C;N;D;;C;A;0;16;18;21;0
12345;;Medicina Prepagada;07CEMO;Cobro Vehiculo Protegido CEM;4770;4770;C;C;N;D;;C;A;0;16;18;34;0
12345;;Medicina Prepagada;07CEMS;Vehiculo Protegido Emergencias Medicas;4838;4738;C;C;N;D;;C;A;0;16;18;39;0
12345;;Medicina Prepagada;07CEMZ;Vehiculo Protegido CEM;4843;8840;C;C;N;D;;C;A;0;16;18;44;0
12345;;Medicina Prepagada;07CEM1;Coomeva Emergencias Medicas con Programa;4731;8699;C;C;N;D;;C;A;0;16;8;4;0
12345;;Medicina Prepagada;07CEM3;Auto Protegido Emerg.Promo.Oro;4717;8699;C;C;N;D;;C;A;0;16;8;8;0
12345;;Medicina Prepagada;07CEM4;Vehiculo Proteg Emerg Medicas Prm CEM4;4747;4720;C;C;N;D;;C;A;0;16;18;14;0
12345;;Medicina Prepagada;07CEM7;Iva Vehiculo Protegido CEM;4763;4763;C;C;N;D;;C;A;0;16;18;29;0
12345;;Medicina Prepagada;07CEM8;Vehiculo Protegido Coomeva Emergencias M;4758;4758;C;C;N;D;;C;A;0;16;18;25;0
12345;;Medicina Prepagada;08CEM;Coomeva Emergencias Medicas;4723;8699;C;C;N;D;;C;A;0;16;8;5;0
12345;;Medicina Prepagada;08CEMC;Cuota Inscripcion Coomeva Emergencias Me;4753;4753;C;C;N;D;;C;A;0;16;18;22;0
12345;;Medicina Prepagada;08CEMJ;Cobro Salud;4921;8840;C;C;N;D;;C;A;0;16;18;90;0
12345;;Medicina Prepagada;08CEMO;Cobro Cuota Inscripcion CEM;4772;4772;C;C;N;D;;C;A;0;16;18;35;0
12345;;Medicina Prepagada;08CEMS;Cuota Inscripcion CEM;4839;4839;C;C;N;D;;C;A;0;16;18;40;0
12345;;Medicina Prepagada;08CEMZ;Cuota Inscripción CEM;4844;8840;C;C;N;D;;C;A;0;16;18;45;0
12345;;Medicina Prepagada;08CEM1;Coomeva Emergencias Medicas con Programa;4727;8699;C;C;N;D;;C;A;0;16;8;6;0
12345;;Medicina Prepagada;08CEM3;Inscrip. Emerg.Promo.Oro;4735;8699;C;C;N;D;;C;A;0;16;8;9;0
12345;;Medicina Prepagada;08CEM4;Cuota Ins. Emer Medicas Promocion CEM4;4746;4720;C;C;N;D;;C;A;0;16;18;13;0
12345;;Medicina Prepagada;08CEM7;Cuota Inscripcion CEM;4765;4765;C;C;N;D;;C;A;0;16;18;30;0
12345;;Medicina Prepagada;08CEM8;Cuota Inscripcion Coomeva Emergencias Me;4759;4759;C;C;N;D;;C;A;0;16;18;26;0
12345;;Medicina Prepagada;09ADFU;Cobro Salud;4922;8840;C;C;N;D;;C;A;0;16;18;91;0
12345;;Medicina Prepagada;09ADOP;Cobro Salud;4923;8840;C;C;N;D;;C;A;0;16;18;92;0
12345;;Medicina Prepagada;09ADOR;Cobro Salud;4924;8840;C;C;N;D;;C;A;0;16;18;93;0
12345;;Medicina Prepagada;09ADTR;Cobro Salud;4925;8840;C;C;N;D;;C;A;0;16;18;94;0
12345;;Medicina Prepagada;09AHCM;Cobro Salud;4926;8840;C;C;N;D;;C;A;0;16;18;95;0
12345;;Medicina Prepagada;09ANDO;Cobro Salud;4929;8840;C;C;N;D;;C;A;0;16;18;98;0
12345;;Medicina Prepagada;09ANDP;Cobro Salud;4930;8840;C;C;N;D;;C;A;0;16;18;99;0
12345;;Medicina Prepagada;09AND1;Cobro Salud;4928;8840;C;C;N;D;;C;A;0;16;18;97;0
12345;;Medicina Prepagada;09AN1P;Cobro Salud;4927;8840;C;C;N;D;;C;A;0;16;18;96;0
12345;;Medicina Prepagada;09APRU;Proporcionalidad Med. Prepagada Programa;5038;8840;C;C;N;D;;C;A;0;16;18;204;0
12345;;Medicina Prepagada;09ASOC;Cobro Salud;4931;8840;C;C;N;D;;C;A;0;16;18;100;0
12345;;Medicina Prepagada;09BPLU;Cobro Salud;4932;8840;C;C;N;D;;C;A;0;16;18;101;0
12345;;Medicina Prepagada;09CEAP;Cobro Salud;4965;8840;C;C;N;D;;C;A;0;16;18;134;0
12345;;Medicina Prepagada;09CEAS;Cobro Salud;4968;8840;C;C;N;D;;C;A;0;16;18;137;0
12345;;Medicina Prepagada;09CEAT;Proporc Med.Prep Prog. Cem Promocion;5001;8840;C;C;N;D;;C;A;0;16;18;171;0
12345;;Medicina Prepagada;09CEFE;Proporcionalidad Med.Prepagada Cem;5016;8840;C;C;N;D;;C;A;0;16;18;186;0
12345;;Medicina Prepagada;09CEFG;Prop. Med.Prep. Cem Grupo Familiar 2012;5010;8840;C;C;N;D;;C;A;0;16;18;180;0
12345;;Medicina Prepagada;09CEFO;Proporcionalidad Med.Prepagada Cem;5019;8840;C;C;N;D;;C;A;0;16;18;189;0
12345;;Medicina Prepagada;09CEGF;Cobro Salud;4971;8840;C;C;N;D;;C;A;0;16;18;140;0
12345;;Medicina Prepagada;09CEM;Cobro Proporcional CEM;4722;8699;C;C;N;D;;C;A;0;16;8;11;0
12345;;Medicina Prepagada;09CEMC;Cobro Facturacion Coomeva Emergencias;4754;4754;C;C;N;D;;C;A;0;16;18;23;0
12345;;Medicina Prepagada;09CEMH;Cobro Salud;4972;8840;C;C;N;D;;C;A;0;16;18;141;0
12345;;Medicina Prepagada;09CEMO;Cobro Fraccion Emergencia Medicas;4780;4780;C;C;N;D;;C;A;0;16;18;36;0
12345;;Medicina Prepagada;09CEMZ;Cobro Fraccion Emergencia Medicas;4846;8840;C;C;N;D;;C;A;0;16;18;46;0
12345;;Medicina Prepagada;09CEM1;Cobro Proporcional CEM1;4718;8699;C;C;N;D;;C;A;0;16;8;12;0
12345;;Medicina Prepagada;09CEM3;Cobro Proporcional CEM3;4716;8699;C;C;N;D;;C;A;0;16;8;14;0
12345;;Medicina Prepagada;09CEM4;Cobro Proporcional CEM4;4720;8699;C;C;N;D;;C;A;0;16;8;15;0
12345;;Medicina Prepagada;09CEM7;Cobro Fraccion Emergencia Medicas;4767;4767;C;C;N;D;;C;A;0;16;18;31;0
12345;;Medicina Prepagada;09CEM8;Cobro Facturacion Coomeva Emergencias Me;4757;4757;C;C;N;D;;C;A;0;16;18;24;0
12345;;Medicina Prepagada;09CEPD;Pro Med.Prep Prog. Cem con Plus y Dental;4995;8840;C;C;N;D;;C;A;0;16;18;164;0
12345;;Medicina Prepagada;09CEPO;Proporc. Med.Prep Prog. Cem con Plus;4998;8840;C;C;N;D;;C;A;0;16;18;167;0
12345;;Medicina Prepagada;09CEPR;Cobro Salud;4975;8840;C;C;N;D;;C;A;0;16;18;144;0
12345;;Medicina Prepagada;09CEPS;Cobro Salud;4976;8840;C;C;N;D;;C;A;0;16;18;145;0
12345;;Medicina Prepagada;09CERP;Proporcionalidad Med.Prepagada Cem con P;4992;8840;C;C;N;D;;C;A;0;16;18;161;0
12345;;Medicina Prepagada;09CLAP;Cobro Salud;4933;8840;C;C;N;D;;C;A;0;16;18;102;0
12345;;Medicina Prepagada;09CLAS;Cobro Salud;4934;8840;C;C;N;D;;C;A;0;16;18;103;0
12345;;Medicina Prepagada;09HCM;Cobro Salud;4935;8840;C;C;N;D;;C;A;0;16;18;104;0
12345;;Medicina Prepagada;09OBPU;Proporc. Med. Prepagada Programa OBPU;5037;8840;C;C;N;D;;C;A;0;16;18;203;0
12345;;Medicina Prepagada;09OESP;Cobro Salud;4936;8840;C;C;N;D;;C;A;0;16;18;105;0
12345;;Medicina Prepagada;09ORFA;Proporcionalidad Med.Prepagada Oro;5028;8840;C;C;N;D;;C;A;0;16;18;198;0
12345;;Medicina Prepagada;09ORFE;Proporcionalidad Med.Prepagada Oro;5025;8840;C;C;N;D;;C;A;0;16;18;195;0
12345;;Medicina Prepagada;09ORFU;Cobro Salud;4937;8840;C;C;N;D;;C;A;0;16;18;106;0
12345;;Medicina Prepagada;09ORO;Cobro Salud;4938;8840;C;C;N;D;;C;A;0;16;18;107;0
12345;;Medicina Prepagada;09OROO;Cobro Salud;4939;8840;C;C;N;D;;C;A;0;16;18;108;0
12345;;Medicina Prepagada;09OROP;Cobro Salud;4940;8840;C;C;N;D;;C;A;0;16;18;109;0
12345;;Medicina Prepagada;09OROT;Cobro Salud;4977;8840;C;C;N;D;;C;A;0;16;18;146;0
12345;;Medicina Prepagada;09ORPU;Proporc. Med. Prepagada Programa ORPU;5034;8840;C;C;N;D;;C;A;0;16;18;202;0
12345;;Medicina Prepagada;09PBPR;Proporcionalidad Med.Prepagada Oro Plus;4983;8840;C;C;N;D;;C;A;0;16;18;152;0
12345;;Medicina Prepagada;09PLAP;Cobro Salud;4941;8840;C;C;N;D;;C;A;0;16;18;110;0
12345;;Medicina Prepagada;09PLAT;Cobro Salud;4942;8840;C;C;N;D;;C;A;0;16;18;111;0
12345;;Medicina Prepagada;09PLFE;Proporcionalidad Med.Prepagada Oro Plus;5031;8840;C;C;N;D;;C;A;0;16;18;201;0
12345;;Medicina Prepagada;09PLPR;Prop. Med.Prepagada Programa Oro Plus;5007;8840;C;C;N;D;;C;A;0;16;18;177;0
12345;;Medicina Prepagada;09PLUP;Cobro Salud proporcionalidad;4959;8844;C;C;N;D;;C;A;0;16;18;128;0
12345;;Medicina Prepagada;09PLUS;Cobro Salud;4943;8840;C;C;N;D;;C;A;0;16;18;112;0
12345;;Medicina Prepagada;09SAOJ;Cobro Salud;4980;8840;C;C;N;D;;C;A;0;16;18;149;0
12345;;Medicina Prepagada;09SAOR;Cobro Salud;4946;8840;C;C;N;D;;C;A;0;16;18;115;0
12345;;Medicina Prepagada;09SAOZ;Cobro Salud;4947;8840;C;C;N;D;;C;A;0;16;18;116;0
12345;;Medicina Prepagada;09SAO1;Cobro Salud;4944;8840;C;C;N;D;;C;A;0;16;18;113;0
12345;;Medicina Prepagada;09SAO2;Cobro Salud;4945;8840;C;C;N;D;;C;A;0;16;18;114;0
12345;;Medicina Prepagada;09SAPR;Proporcionalidad Med.Prepagada Salud Ora;4986;8840;C;C;N;D;;C;A;0;16;18;155;0
12345;;Medicina Prepagada;09SATC;Cobro Salud;4949;8840;C;C;N;D;;C;A;0;16;18;118;0
12345;;Medicina Prepagada;09SAT2;Cobro Salud;4948;8840;C;C;N;D;;C;A;0;16;18;117;0
12345;;Medicina Prepagada;09SIFE;Proporcionalidad Med.Prepagada Plata Jov;5013;8840;C;C;N;D;;C;A;0;16;18;183;0
12345;;Medicina Prepagada;09SILV;Cobro Salud;4950;8840;C;C;N;D;;C;A;0;16;18;119;0
12345;;Medicina Prepagada;09SIPR;Proporcionalidad Med.Prepagada Plata Jov;5022;8840;C;C;N;D;;C;A;0;16;18;192;0
12345;;Medicina Prepagada;09SOEB;Cobro Salud;4962;8840;C;C;N;D;;C;A;0;16;18;131;0
12345;;Medicina Prepagada;09SOEL;Cobro Salud;4953;8840;C;C;N;D;;C;A;0;16;18;122;0
12345;;Medicina Prepagada;09SOE1;Cobro Salud;4951;8840;C;C;N;D;;C;A;0;16;18;120;0
12345;;Medicina Prepagada;09SOE2;Cobro Salud;4952;8840;C;C;N;D;;C;A;0;16;18;121;0
12345;;Medicina Prepagada;09SOPR;Proporcionalidad Med.Prepagada Dental Pl;4989;8840;C;C;N;D;;C;A;0;16;18;158;0
12345;;Medicina Prepagada;09SOX1;Prop Med.Prepagada Programa Dental Elite;5004;8840;C;C;N;D;;C;A;0;16;18;174;0
12345;;Medicina Prepagada;09TRAD;Cobro Salud;4954;8840;C;C;N;D;;C;A;0;16;18;123;0
12345;;Medicina Prepagada;09TRAE;Cobro Salud;4955;8840;C;C;N;D;;C;A;0;16;18;124;0
12345;;Medicina Prepagada;09TRAP;Cobro Salud;4956;8840;C;C;N;D;;C;A;0;16;18;125;0
12345;;Medicina Prepagada;121;Cuota Tradicional A 10;2402;7597;C;;I;D;;C;A;0;24;2;294;0
12345;;Medicina Prepagada;122;Franquicia Asociado 10;2404;7595;C;;I;D;;C;A;0;24;2;295;0
12345;;Medicina Prepagada;141;Cuota Tradicional P 10;2410;7589;C;;I;D;;C;A;0;24;2;322;0
12345;;Medicina Prepagada;142;Franq Tradicional P 10;2412;7587;C;;I;D;;C;A;0;24;2;323;0
12345;;Medicina Prepagada;221;Cuota A.D. Asociado 10;2418;7581;C;;I;D;;C;A;0;24;2;410;0
12345;;Medicina Prepagada;222;Franquicia A.D. Aso 10;2420;7579;C;;I;D;;C;A;0;24;2;411;0
12345;;Medicina Prepagada;231;Cuota A.D. Empl 10;2424;7575;C;;I;D;;C;A;0;24;2;422;0
12345;;Medicina Prepagada;232;Franquicia A.D. Emp 10;2426;7573;C;;I;D;;C;A;0;24;2;423;0
12345;;Medicina Prepagada;311;Salud Oral Part 10;2432;7567;C;;I;D;;C;A;0;24;2;493;0
12345;;Medicina Prepagada;312;Exc.S.Oral .Part 10;2434;7565;C;;I;D;;C;A;0;24;2;494;0
12345;;Medicina Prepagada;313;Ortodoncia S.O.Part 10;2436;7563;C;;I;D;;C;A;0;24;2;495;0
12345;;Medicina Prepagada;315;Ortod S.O Part 10;2438;7561;C;;I;D;;C;A;0;24;2;497;0
12345;;Medicina Prepagada;321;Salud Oral Asoc 10;2440;7559;C;;I;D;;C;A;0;24;2;504;0
12345;;Medicina Prepagada;322;Exced S.Oral Asoc 10;2442;7557;C;;I;D;;C;A;0;24;2;505;0
12345;;Medicina Prepagada;411;Cuota Clasico Part 10;2462;7537;C;;I;D;;C;A;0;24;2;616;0
12345;;Medicina Prepagada;412;Franq.Clasico Part 10;2464;7535;C;;I;D;;C;A;0;24;2;617;0
12345;;Medicina Prepagada;421;Cuota Clasic. Asoc 10;2466;7533;C;;I;D;;C;A;0;24;2;630;0
12345;;Medicina Prepagada;422;Franq.Clas. Asoc 10;2468;7531;C;;I;D;;C;A;0;24;2;631;0
12345;;Medicina Prepagada;511;Cuota Salud Plata P 10;2472;7527;C;;I;D;;C;A;0;24;2;762;0
12345;;Medicina Prepagada;512;Franq.T/Plata Part 10;2474;7525;C;;I;D;;C;A;0;24;2;763;0
12345;;Medicina Prepagada;521;Cuota Plata Asoc 10;2476;7523;C;;I;D;;C;A;0;24;2;774;0
12345;;Medicina Prepagada;522;Franq.Plata Asoc 10;2478;7521;C;;I;D;;C;A;0;24;2;775;0
12345;;Medicina Prepagada;611;Cuota Oro Part 10;2488;7511;C;;I;D;;C;A;0;24;2;882;0
12345;;Medicina Prepagada;612;FRANQ.T/ORO PART 10;2490;7509;C;;I;D;;C;A;0;24;2;883;0
12345;;Medicina Prepagada;621;CUOTA ORO ASOC 10;2492;7507;C;;I;D;;C;A;0;24;2;892;0
12345;;Medicina Prepagada;622;FRANQ.ORO ASOC 10;2494;7505;C;;I;D;;C;A;0;24;2;893;0
12345;;Medicina Prepagada;631;CUOTA T/ORO EMPL 10;2496;7503;C;;I;D;;C;A;0;24;2;903;0
12345;;Medicina Prepagada;632;FRANQ.T/ORO EMPL 10;2498;7501;C;;I;D;;C;A;0;24;2;904;0
12345;;Medicina Prepagada;721;CUOTA A.D.100% ASOC 10;2508;7491;C;;I;D;;C;A;0;24;2;6;0
12345;;Medicina Prepagada;722;FRANQ.A.D.100% ASOC 10;2510;7489;C;;I;D;;C;A;0;24;2;7;0
12345;;Medicina Prepagada;731;CUOTA A.D.100% EMPL 10;2512;7487;C;;I;D;;C;A;0;24;2;14;0
12345;;Medicina Prepagada;732;FRANQ.A.D.100% EMPL 10;2514;7485;C;;I;D;;C;A;0;24;2;15;0
12345;;Medicina Prepagada;821;CUOTA AÑOS D.ORO AS 10;2524;7475;C;;I;D;;C;A;0;24;2;109;0
12345;;Medicina Prepagada;822;FRANQ.AÑOS DORADOS 10;2526;7473;C;;I;D;;C;A;0;24;2;110;0
12345;;Medicina Prepagada;831;CUOTA AÑOS D. EMPL 10;2528;7471;C;;I;D;;C;A;0;24;2;117;0
12345;;Medicina Prepagada;832;FRANQ.AÑOS DORADOS 10;2530;7469;C;;I;D;;C;A;0;24;2;118;0
12345;;Medicina Prepagada;921;HOSP.CIR.A.DORADO 10;2536;7463;C;;I;D;;C;A;0;24;2;190;0
12345;;Medicina Prepagada;922;FRANQ.H.C.M;2538;7461;C;;I;D;;C;A;0;24;2;191;0
12345;;Medicina Prepagada;04SOEO;Iva Salud Oral Dental Elite Plan Asociad;4613;8699;C;C;N;D;;C;A;0;16;13;5;0
12345;;Medicina Prepagada;01SOEO;Salud Oral Dental Elite Plan Asociado;4614;8699;C;C;N;D;;C;A;0;16;3;5;0
12345;F;;Cr.S.B.B;Crédito Salud, Bienestar y Belleza;1010;9000;S;P;N;D;;C;A;0;30;21;500;1
12345;;Medicina Prepagada;04CEAG;IVA Emergencia Médica programa CEAG;4740;4720;C;C;N;D;;C;A;0;16;18;8;0
12345;;Medicina Prepagada;01CEAG;Cuota Emergencia Médica programa CEAG;4760;8699;C;C;N;D;;C;A;0;16;18;9;0
12345;;Medicina Prepagada;09CEAG;Proporcionalidad Emer. Médica Programa C;4781;8699;C;C;N;D;;C;A;0;16;18;63;0
12345;;Medicina Prepagada;09SOEO;Proporcionalidad;5039;8840;C;C;N;D;;C;A;0;16;18;205;0
12345;F;;PAP.P.NA;PAP Tasa Fija Persona Natural;4447;8999;C;C;N;D;S;F;A;0;14;80;1;0
12345;F;;PAP.EMPR;PAP Tasa Fija Empresarial;4448;8999;C;C;N;D;S;F;A;0;14;81;1;0
12345;;Medicina Prepagada;01ORPM;Cuota Medicina Prepagada programa ORPM;4592;4590;C;C;N;D;;C;A;0;16;6;8;0
12345;;Medicina Prepagada;04ORPM;IVA Med. Prepagada Programa ORPM;4593;4590;C;C;N;D;;C;A;0;16;16;6;0
12345;;Medicina Prepagada;09ORPM;Proporc. Med. Prepagada Prog. ORPM;5041;8840;C;C;N;D;;C;A;0;16;18;208;0
12345;;Medicina Prepagada;01SOPM;Cuota Dental Elite programa SOPM;4615;8699;C;C;N;D;;C;A;0;16;3;6;0
12345;;Medicina Prepagada;04SOPM;IVA Dental Elite Programa SOPM;4616;8699;C;C;N;D;;C;A;0;16;13;6;0
12345;;Medicina Prepagada;09SOPM;Proporcionalidad Dental Elite Prog. SOPM;5040;8840;C;C;N;D;;C;A;0;16;18;206;0
12345;;Medicina Prepagada;01CEPM;Cuota Emergencia Med. programa CEPM;4782;8699;C;C;N;D;;C;A;0;16;8;16;0
12345;;Medicina Prepagada;04CEPM;IVA Emergencia Med. Programa CEPM;4783;8699;C;C;N;D;;C;A;0;16;18;3;0
12345;;Medicina Prepagada;09CEPM;Proporcionalidad Emergencia Med. Program;4784;8699;C;C;N;D;;C;A;0;16;18;209;0
12345;F;;CUP.CVIV;Cupo construccion Vivienda;3003;6999;S;P;N;D;;C;A;0;30;87;500;0
12345;;Medicina Prepagada;01SOVL;Cuota Dental Elite programa SOVL;4620;8699;C;C;N;D;;C;A;0;16;3;7;0
12345;;Medicina Prepagada;04SOVL;IVA Dental Elite Programa SOVL;4622;8699;C;C;N;D;;C;A;0;16;13;7;0
12345;;Medicina Prepagada;09SOVL;Proporcionalidad Dental Elite Programa S;4623;8699;C;C;N;D;;C;A;0;16;18;207;0
12345;F;Creditos Cooperativos;CUPOROTA;CUPO ROTATORIO;1210;9001;S;P;N;D;;C;A;0;30;411;500;0
12345;;Planes Adicionales Solidaridad;EDUCAT05;Plan Educativo Superior 5 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT06;Plan Educativo Superior 6 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT07;Plan Educativo Superior 7 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT08;Plan Educativo Superior 8 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT09;Plan Educativo Superior 9 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT10;Plan Educativo Superior 10 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT11;Plan Educativo Superior 11 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT12;Plan Educativo Superior 12 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT13;Plan Educativo Superior 13 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT14;Plan Educativo Superior 14 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT15;Plan Educativo Superior 15 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT16;Plan Educativo Superior 16 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT17;Plan Educativo Superior 17 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;EDUCAT18;Plan Educativo Superior 18 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU05;Plan Educativo Superior 5 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU06;Plan Educativo Superior 6 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU07;Plan Educativo Superior 7 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU08;Plan Educativo Superior 8 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU09;Plan Educativo Superior 9 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU10;Plan Educativo Superior 10 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU11;Plan Educativo Superior 11 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU12;Plan Educativo Superior 12 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU13;Plan Educativo Superior 13 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU14;Plan Educativo Superior 14 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU15;Plan Educativo Superior 15 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU16;Plan Educativo Superior 16 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU17;Plan Educativo Superior 17 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Planes Adicionales Solidaridad;AJUEDU18;Plan Educativo Superior 18 a¦os;;;;;N;D;;C;A;0;;;;0
12345;;Medicina Prepagada;04CEAD;IVA Med. Coomeva Emergencia  CEAD;8085;8819;C;C;N;D; ;C;A;0;16;18;247;0
67890;;Seguros;SEGHOGAE;SEGURO HOGARMAS EMPLEADO;683;9317;S;C;N;D;S;F;A;0;30;607;500;0
